"","FIPS","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"1169",24021,1122334.66201832,603588.315358608,534395.120613052,1868.90223132136,68888.0868232064,0,1204.00074390007,0,4073.32077641119,61837.2501718379,289059.319461582,82926.3249073689,0,0,0,0,4176.85222308842,759.427676925171,150088.436713375
"1170",24023,261539.054099038,90681.7730777114,4267.97006887364,7154.58437537471,2923.66334405022,0,365.056160960192,0,926.702664719221,43932.3672015409,153315.376184864,5530.14578602355,0,0,0,0,973.33711281224,176.970384147681,34975.2966718753
"1171",24025,702895.026973449,89611.8817017648,173207.459242708,0,66638.6353673469,0,0,0,1124.01256400766,9302.55360846518,79293.4030286539,31068.2033026519,0,0,0,0,2615.87631155593,475.613874828353,93997.2891707138
"1172",24027,189915.86126664,13378.2670900068,36443.4394246893,0,3682.83372451008,0,0,0,387.668442442081,9621.37911650675,49237.0046331413,6620.24780797569,0,0,0,0,706.786054263706,128.506555320674,25397.2150101154
"1173",24029,1660030.81454855,159848.554739413,714494.035712973,0,46928.6548787652,4920.12223277496,0,39493.279853271,2371.88960514212,14096.8549396697,15768.0490044151,96569.887431296,0,0,0,0,6177.92859188132,1123.25974397843,221993.883182375
"1174",24031,491627.715607377,13464.5983825904,294188.870129305,0,0,2194.9671583022,0,17618.7598905803,0,4874.75262762621,93743.594564958,32893.3189623487,0,0,0,0,1829.62924193555,332.6598621701,65744.7709471838
"1175",24033,113269.319164567,2997.95339680712,78448.9936105396,0,3616.13045861493,41406.381325462,0,0,5627.6967903757,1549.43237552911,23217.4117452106,5355.81461749176,0,0,0,0,421.540226432492,76.6436775331807,15147.36701656
"1176",24035,2221356.16018908,80664.2598775658,648876.56794893,0,81039.8792426718,6120.23227623667,0,49126.4311366736,1341.61188434661,6620.84372774171,20956.2457736097,123104.494762069,0,0,0,0,8266.94276667138,1503.08050303117,297059.232641755
"1177",24037,320169.595906934,5913.69354197581,185003.669335376,2927.18142248092,11650.2255407941,8419.17657099666,0,0,0,6883.05536052356,42444.2585957554,27052.5151916958,0,0,0,0,1191.53505071678,216.642736493961,42815.8870602899
"1178",24039,541196.030844878,0,301734.97909655,504.477944557522,36474.0837154099,1711.3723328439,0,13736.9974314703,825.017358259993,221.060035415664,5238.18636203668,42540.7474819665,0,0,0,0,2014.1014271946,366.200259489928,72373.4809000008
"1179",24041,1083387.49555933,13724.8255953963,509358.564907076,1077.32388144337,78967.7494105852,34025.7960171824,0,29335.6638321019,0,1689.47722485578,7666.69362150153,78644.9217181894,0,0,0,0,4031.90743584051,733.074079243732,144880.07994951
"1180",24043,679983.255274328,564181.163554649,280318.779630169,566.923514924846,63941.0083788751,10947.611813692,15511.7497986408,0,1786.25957377395,35335.9971949995,151757.067529589,40994.120147577,0,0,0,0,2530.60844289342,460.110625980622,90933.3260650293
"1181",24045,910845.080624666,11099.1626407305,128322.297745735,871.223673756109,8361.39656712846,17564.9331290518,0,23723.5294381817,11934.1853079506,3787.17028711058,21104.2157349415,41868.1414063625,0,0,0,0,3389.77795896871,616.32326526704,121806.194591889
"1182",24047,1150751.64015078,12111.6234204267,201535.690925426,0,12179.0726692767,3225.10704879813,0,25887.5794561518,0,416.590980667472,8606.25314506559,64181.5848119804,0,0,0,0,4282.60812843719,778.65602335222,153888.604317886
"1183",24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1796",36003,317823.982404979,356088.832563258,76253.2794987302,21757.3127578982,1873.08631171758,0,1229.44155112476,62161.4624001785,2210.21426096235,47606.309738132,215328.662166744,1414.32172570732,0,0,0,0,1182.80567497735,215.05557726861,42502.2110458567
"1798",36007,47413.9519166729,245927.019966149,0,287.757335622134,0,0,0,23444.8206063099,697.044950115458,10554.0182194695,71002.461132784,745.284787132643,0,0,0,0,176.45456134485,32.0826475172455,6340.60959035091
"1802",36015,197617.17953596,90848.2691419798,1176.35396073758,6112.820342224,0,0,0,0,4810.86506487216,19698.6489127365,72375.8073363944,2117.40224574257,0,0,0,0,735.447085079665,133.717651832667,26427.102849092
"1803",36017,135638.826630614,479631.995510822,0,5943.56073471464,783.332887435478,0,1068.21013063638,54009.4840704671,1920.36234848012,44534.262085881,175265.795136171,1387.63194707864,0,0,0,0,504.790018273478,91.780003322451,18138.8137919715
"1806",36023,195658.964266753,475842.668418492,7267.78663593274,2389.58982817559,2342.98374092641,0,0,40977.8102716042,1337.61899183367,39495.6271877661,103107.318680483,2927.71496351785,0,0,0,0,728.159440781337,132.392625596607,26165.2331248022
"1807",36025,76465.5541257853,228444.933217973,2283.57988632172,583.831158394114,144.195606144839,0,0,0,1691.30110700156,25017.3735095047,188647.828514112,1221.93454740902,0,0,0,0,284.572267567339,51.7404122849707,10225.6446936447
"1816",36043,133390.237610792,468473.675944393,3835.3250441299,8072.52923541842,2289.59239486739,0,963.355658622024,48707.9654145795,1731.8614399499,80221.8612430198,114773.825319234,3242.82781518555,0,0,0,0,496.421726386845,90.2584957066993,17838.1127424387
"1820",36051,1185479.64102854,1324556.3560264,488062.57469663,16545.3670596197,0,0,0,0,6725.17181821704,95090.4526928088,118482.322475111,31750.0345011497,0,0,0,0,4411.85097602852,802.154722914277,158532.737247497
"1821",36053,489364.899439935,657681.036683125,39814.7134222545,11356.5022169106,22305.5013991888,0,1461.46290593105,73892.6314904332,4469.75796162415,94878.8955799962,164699.815084826,9831.89155389199,0,0,0,0,1821.20800265703,331.128727755825,65442.1673186633
"1823",36057,260592.132470527,462220.823752982,7097.21944845555,12757.2216392821,444.278354067884,1835.91348002666,1170.97194797533,0,5379.56704135751,100656.490534133,118870.743623607,6493.10669116995,0,0,0,0,969.813073287322,176.329649688604,34848.6660048176
"1827",36065,544265.829483909,610769.228945293,39498.487271503,20992.9998427387,2517.21111993699,2590.45145322482,0,0,2970.27204797415,91493.9817749941,130532.626201065,13707.822995367,0,0,0,0,2025.52591197957,368.277438541741,72784.0013038957
"1828",36067,624512.073165892,1048875.87272341,171834.258012733,15830.581813703,13030.6061812401,0,1567.81411109074,0,12037.4301000708,67239.405742673,44335.4996640269,15494.1458305872,0,0,0,0,2324.16829794566,422.576054171938,83515.232971187
