"","V1","V2","V3","V4","V5"
"549",335.905822498895,297.633052043783,262.813377557914,278.506479695149,204.896003770843
"550",638.022658352815,688.104648340417,1170.96060590816,823.249702287612,736.780552336938
"551",455.714620345597,407.523057762494,376.971982573393,386.786882082626,288.543089661233
"552",458.705044536732,406.440271038801,358.889632061986,380.320940580307,279.800049417299
"553",0,0,0,0,0
"554",0.00885964340320703,0.0110147917564562,0.00843614379641858,0.00409723917321866,0.00319716835099039
"555",656.070484377949,707.789846971478,1205.29124471309,847.065996806477,758.246776900282
"556",655.935763317685,707.644505577684,1205.04374369258,846.892055695086,758.091074407702
"557",2.96985003172094,3.69227949236306,2.8278882999204,1.37343968992556,1.07172603867656
"558",0.0246984878458538,0.0307065067904389,0.0235178760068714,0.0114220863431892,0.00891291218668016
"559",458.724341861999,406.457369630161,358.90473023901,380.336940353981,279.811820363853
"560",568.889336643099,613.73603311556,1045.12754802053,734.504637063597,657.488053789774
"561",597.124716367803,644.197264904512,1096.99980379744,770.959912283594,690.120806185438
"562",421.383166255593,373.370841118789,329.689091706674,349.376672534504,257.034519559315
"563",402.448762170522,356.593819762796,314.87486326873,333.677803606139,245.484946992393
"564",458.698527028517,406.434496134346,358.884532780534,380.315536792221,279.796073879768
"565",400.02675475235,354.447775451262,312.979890973326,331.669671909437,244.007575414808
"566",458.717529057928,406.45133307581,358.899399918852,380.331291730574,279.807664702305
"567",458.755761215635,406.485209068075,358.929312659458,380.362990728334,279.830985482713
"568",368.896902288195,326.864852996797,288.623975488927,305.85932839937,225.019045941319
"569",458.787522495487,406.513351473191,358.954162602088,380.389324600115,279.850359169091
"570",414.798501258197,367.536431713188,324.537266963708,343.917203503059,253.018017858252
"571",315.508753200387,279.559740389144,246.8532267021,261.594214425262,192.453442115982
"572",358.781648234241,317.902129241562,280.709827064195,297.472581879297,218.848962097956
"573",405.619818123737,359.403566148746,317.355889186914,336.306985467389,247.419221801407
"574",7.47156875191262,9.09646443359947,6.76378605447838,15.1674026638228,13.4796304326906
"575",49.3087729389774,4.71957017642328,3.2949691763403,7.35209715412094,5.57520973401386
"576",361.863764768875,320.633069950912,283.12126701294,300.028022403422,220.728985805939
"577",47.9466481368737,4.58183796419916,3.19844879608379,7.13666418256033,5.41010734977205
"578",10.2596704245887,27.9107386405748,30.9687006600765,32.9570837692546,32.4661515195208
"579",47.0482100104183,4.90335287469474,3.59662120850809,7.4783717039105,5.78232995252732
"580",10.0034979253053,27.413597628641,30.4200843245228,32.3673179534361,31.8877426257612
"581",48.9162960849161,48.1638628492873,35.6147862319032,18.7176250023119,17.6915566200997
"582",34.9636750738232,34.7686653262983,27.6236335923433,17.3811741141431,16.7013803149088
"583",806.56768768988,672.763042356187,617.90441809161,341.746429215919,326.895837876645
"584",42.756975764281,43.0770436322178,30.8945873107268,16.1144301399259,15.2011995150511
"585",26.3942740817439,27.5477877021365,21.1873188464064,14.2657274566406,13.7590567939165
"586",39.3898459284672,38.305640173087,29.2028734815089,23.7143372271234,23.2016863714354
"587",805.540518624399,671.955823235218,617.159515304631,341.395497549309,326.589232305094
"588",529.50603036207,571.962580604314,527.044243334236,470.430185242356,537.325511312777
"589",39.3679739104262,40.311669358265,28.2496470608172,14.60151114097,13.7487588431913
"590",25.1139224181417,26.4805057244754,20.2951013982461,13.5891415374556,13.0971836316572
